x,y,uA_true,uA_pred,uA_error,uB_true,uB_pred,uB_error,uC_true,uC_pred,uC_error
0.6875,0.205,0.0008878986305482,0.0017735586,7.843935053820159e-07,0.0035238851901198,0.0022431016,1.6404066128345037e-06,2.900938608832033e-06,-0.00055571645,3.1205339242306094e-07
0.9625,0.205,0.0024634920853686,0.001908265,3.082770561115128e-07,0.0021773295400638,0.0020714998,1.1199928691250714e-08,4.555975974817769e-06,0.00019020587,3.4465883916018796e-08
1.2375,0.205,0.0024789269813429,0.0031379089,4.342571374097228e-07,0.0020518152890768,0.0016150773,1.9074010852572878e-07,4.9504761308435354e-06,-0.00011419505,1.4195656113203152e-08
2.2,0.205,0.002136090592696,0.0018231496,9.793205146144266e-08,0.0018981407719165,0.0025449097,4.183100665813368e-07,4.072412631592068e-06,0.00038399547,1.4434153209212916e-07
0.4687002074688797,0.2068568464730291,0.0041848248529729,0.003410302,5.998854908982324e-07,0.0006715133817389,0.0012248755,3.0620957873881024e-07,2.308994727869029e-06,-4.1119754e-05,1.886056243378347e-09
1.99375,0.2152743902439024,0.0021862357183076,0.0026535615,2.1839341660816515e-07,0.0019766883254576,0.0020889044,1.259244307623599e-08,4.338303940594532e-06,0.000686951,4.659600677245166e-07
2.0625,0.0,0.0019844279988734,0.0047203526,7.485283368791303e-06,0.0017821701178645,0.0012614429,2.7115683573319443e-07,3.554394767977392e-06,-0.0023308918,5.449638980267195e-06
2.0625,0.41,0.0020136971555895,0.0012903437,5.232402190521302e-07,0.0017781050359319,0.0027576983,9.59602958110824e-07,3.5976756293403263e-06,-0.0016436353,2.7133765833488264e-06
2.2,0.3075,0.0020365642286394,0.0018441305,3.703075667996515e-08,0.0018035401879033,0.0028886795,1.1775273361950564e-06,3.691096941042551e-06,-0.00046827644,2.227533569619361e-07
0.4125,0.0,0.005446023062772,0.0037893876,2.74444091292575e-06,0.000197531777668,0.0010045469,6.512733765573323e-07,1.045224938046341e-06,0.0003934279,1.5396417029694063e-07
0.4125,0.41,0.0002376298725579,0.0017364845,2.246565098227677e-06,0.0042917986986025,0.0037138462,3.340290829367208e-07,9.777779987942658e-07,0.0008298531,6.870343283768306e-07
1.7875,0.41,0.0021848311201505,0.0004917607,2.866487545316804e-06,0.0018819253142902,0.0021319091,6.249190911865849e-08,4.129019085863706e-06,-0.0013551489,1.8476363304743573e-06
1.375,0.1486128048780488,0.002420491160233,0.00088670105,2.352512110161376e-06,0.0020625459625295,0.0064085126,1.8887425947215e-05,4.929165435365343e-06,0.0030843243,9.482674396561184e-06
1.5125,0.0,0.0021525748985991,0.004563771,5.81386754727027e-06,0.002066171929763,0.0010299385,1.0737798051080853e-06,4.463776012606322e-06,-0.0021805093,4.774107208469603e-06
1.7875,0.0,0.0021087295546283,0.0048839673,7.701944765313318e-06,0.0019352983318885,0.0011372864,6.368230041154307e-07,4.098892446904565e-06,-0.0028587356,8.195821451242465e-06
1.5125,0.41,0.0023733753630741,0.0015355572,7.019392568741608e-07,0.0019118100845645,0.0029976368,1.179019645190613e-06,4.552879943479933e-06,-0.0011438653,1.3188642868638877e-06
0.8250000000000001,0.2613871951219511,0.004267495328328,0.0029122457,1.836701579958514e-06,0.0007060427572262,0.0016775429,9.438125757532685e-07,3.2433600825093908e-06,0.00020631403,4.123769588798175e-08
0.9625,0.41,0.0019051923857349,0.0010102615,8.009013331275444e-07,0.0025086251898714,0.0028334856,1.0553428823412963e-07,4.64293562206103e-06,5.8032572e-05,2.8504533013391194e-09
0.9625,0.0,0.0028349282689841,0.0037943348,9.204609471206419e-07,0.0017715192662503,0.0008175969,9.099678572057593e-07,4.814609446184883e-06,-0.00049125403,2.460840966871239e-07
0.6875,0.41,0.0009876408663181,0.0005588755,1.8383973836271485e-07,0.0034209790237662,0.0026992857,5.208411877203585e-07,3.1036094043427917e-06,0.00091779977,8.366690677306037e-07
0.6875,0.0,0.0043942612473056,0.003371559,1.0459197159308687e-06,0.0006720872590179,0.0007275641,3.0776794915570385e-09,2.798164944288279e-06,0.00043920428,1.9045029342468254e-07
0.1375,0.0,0.0040225430843715,0.0037128553,9.590653651979257e-08,0.0001794314820692,0.0008007586,3.8604738776819985e-07,5.762409786314349e-07,-6.299466e-05,4.0412593173534985e-09
0.1375,0.41,0.0002046382162739,0.0019279346,2.9697503813639534e-06,0.0024425402986279,0.0038426816,1.9603957935927856e-06,4.117561827184171e-07,0.00029654056,8.76922674660198e-08
1.2375,0.0,0.0022320496108988,0.0040700063,3.3780848312255607e-06,0.0021434032511228,0.00092861056,1.4757212744407119e-06,4.774551114052591e-06,-0.0010740682,1.1639017857870097e-06
1.1,0.1486128048780487,0.0019884227131909,0.0020924434,1.082030465353997e-08,0.0025312068863455,0.00198856,2.944656852407486e-07,4.614283004265336e-06,6.545335e-05,3.7013921391014554e-09
1.2375,0.41,0.0023983199767447,0.00079282373,2.5776181922128048e-06,0.0020070133401098,0.0029031038,8.029781632582497e-07,4.794637088047325e-06,0.00059775263,3.515991822008853e-07
1.65,0.1486128048780487,0.0021918114986591,0.0033528432,1.3479946695754457e-06,0.0020956172198973,0.0015887916,2.568722000535846e-07,4.60609391815209e-06,2.219528e-05,3.093794528884718e-10
1.126715909090909,0.2793064024390244,0.0024873293082763,0.0014397129,1.0975000516304641e-06,0.0020681665007829,0.0023626983,8.674899051325933e-08,4.876454631087688e-06,0.00067008287,4.424995712503455e-07
1.676715909090909,0.2793064024390244,0.0023167845720739,0.0021804199,1.8595334079805005e-08,0.0020458953319843,0.002309829,6.966097934826071e-08,4.743606518879462e-06,0.00036682934,1.311060752690523e-07
0.8517159090909092,0.1306935975609756,0.0031162291427203,0.0031132326,8.979549920531362e-12,0.0016321831654663,0.001214236,1.7467981553253535e-07,4.408388460784653e-06,0.00047589093,2.2229579118880063e-07
1.348284090909091,0.2793064024390244,0.0025417284078966,0.00139644,1.3116856070341183e-06,0.0019288684991762,0.0024811924,3.050616366169632e-07,4.867788433050421e-06,0.0007448122,5.475177181985848e-07
0.34375,0.3032389320646208,0.0003511772531246,0.0014022812,1.1048195591196645e-06,0.0041200878967598,0.0024428368,2.8131713708154604e-06,1.188627067127812e-06,-0.0005933866,3.5351968932217093e-07
1.894702181800738,0.1282910975492754,0.0022657015120351,0.003110014,7.128634121646012e-07,0.0019688166707375,0.0019042194,4.172808812810192e-09,4.476497746146594e-06,-0.00094962865,9.103166351351021e-07
2.092797818199262,0.1282910975492754,0.0021462528830684,0.0038040504,2.7482925605670857e-06,0.0019033691692262,0.0017858446,1.381203273065403e-08,4.102757796839119e-06,-0.0013655052,1.8758258454819829e-06
1.85625,0.3075,0.002222803556457,0.0014130101,6.557655056291129e-07,0.0019365489438191,0.002798587,7.431097548102257e-07,4.3214821878723574e-06,0.00016026944,2.4319765302627964e-08
0.61875,0.3075,0.0003179430641492,0.0010459647,5.300154414921334e-07,0.004149898324321,0.0025244057,2.6422262136927573e-06,1.4255612994808029e-06,6.98939e-05,4.6879129360503185e-09
0.61875,0.1025,0.0024988782378457,0.002428852,4.903670948498947e-09,0.002108961577758,0.001565367,2.954950830003483e-07,3.8223818158957905e-06,-0.00021534413,4.803396033676341e-08
0.3648540804333487,0.1240075933101478,0.0044263421992438,0.0035103187,8.390990575810893e-07,0.0004885894111381,0.0011849403,4.849046135291156e-07,1.646838415596722e-06,-0.00073041767,5.359184427532588e-07
0.0,0.3075,0.0002623333738162,0.0017842278,2.316162609288485e-06,0.0005269164340063,0.002242297,2.9425302601971137e-06,1.312016432005854e-07,-0.001014255,1.028979340196655e-06
0.0,0.1025,0.0007549269674431,0.0031942949,5.950515763535756e-06,0.0002245093623166,0.0012585819,1.06930596511646e-06,1.610114439590937e-07,-0.001263611,1.5971197440672292e-06
2.099172119769978,0.25625,0.0021653847837481,0.0024313554,7.074037763259675e-08,0.0019857867944654,0.002421409,1.8976661157977888e-07,4.3169266472773956e-06,-6.03497e-07,2.421056914768278e-11
0.48125,0.0923843962068808,0.0052189141108371,0.0034178123,3.243967776920675e-06,0.0002138304619556,0.0011573732,8.902728795061026e-07,1.148646808459106e-06,-0.00055684894,3.113613104926231e-07
0.5781001037344399,0.2059284232365146,0.0008113633691266,0.0016896352,7.713614391003291e-07,0.0036740680983649,0.0020906925,2.5070782217139647e-06,2.073062087000842e-06,-0.00020013005,4.088609668304955e-08
0.48125,0.3196743479159776,0.000589382822514,0.001774691,1.4049555829668192e-06,0.0038022629219698,0.0024536848,1.818662932650925e-06,1.8195585237946932e-06,-0.0007527098,5.693145618765036e-07
0.7265881057911006,0.3055240343720796,0.0024653406782211,0.0010021552,2.1409116138912906e-06,0.0021572235804631,0.0024903417,1.1096765715330275e-07,4.124855475435168e-06,0.00037475675,1.3736800379227851e-07
1.99375,0.0839595026933084,0.0020800745710169,0.004272841,4.808224248560428e-06,0.0018755179226965,0.0015583932,1.0056806439122759e-07,3.919251121950797e-06,-0.0020954236,4.407240569552543e-06
1.459960956013612,0.3075,0.0024244476726282,0.0008797273,2.386161017311128e-06,0.0019611480720725,0.0026763082,5.114539442984223e-07,4.756363668675679e-06,0.0011065379,1.2139225064533948e-06
1.569025960719943,0.2986889805672169,0.0023029632212702,0.0022063479,9.334523637826899e-09,0.0020813387776664,0.0023569763,7.597602755242947e-08,4.790898012629071e-06,-9.5911324e-05,1.0140937523154912e-08
0.75625,0.0821310077257916,0.0042147483634753,0.0032264218,9.767894485832861e-07,0.0008078549268872,0.0011833012,1.4095991180615864e-07,3.103270952390009e-06,-2.809614e-05,9.73403208271169e-10
1.03125,0.3278689922742084,0.0022202540487312,0.00079562515,2.0295674985196645e-06,0.0022512934577007,0.002647072,1.5664071533415834e-07,4.804810295497139e-06,0.0008091405,6.46955907212397e-07
0.923871252904788,0.3078247185783941,0.0019764163848146,0.0015558824,1.768488371665165e-07,0.0025549561646366,0.0025553703,1.7153361964172685e-13,4.2250472641275e-06,-0.00014450401,2.2120332676155692e-08
1.959375,0.3126371951219512,0.0021798448610936,0.0021397695,1.6060350049232589e-09,0.0019779097065198,0.0026676357,4.757219174517165e-07,4.328915030184804e-06,-0.00050289184,2.572728928630264e-07
1.749222215368287,0.1025,0.0023063630336675,0.0035907254,1.6495865912125403e-06,0.0019881923874827,0.001704067,8.072724046842423e-08,4.5985030280556844e-06,-0.0017786697,3.180045324588867e-06
1.275777784631713,0.1025,0.0022054959190147,0.00311061,8.19231406615681e-07,0.0022222384440998,0.0013168156,8.197904999977646e-07,4.85506828632465e-06,0.0006886795,4.6761587572235194e-07
2.2,0.1025,0.0021647915510905,0.0025702938,1.644321093490169e-07,0.0018766243958384,0.002022326,2.122895529428404e-08,4.0805327182731855e-06,0.00035697967,1.2453779978169263e-07
1.225938124459196,0.3075,0.0028046614347585,0.0019116625,7.974470635849362e-07,0.0018033240595888,0.00228253,2.2963839979239779e-07,4.9185815994924705e-06,0.00065682083,4.249765462715672e-07
1.550777784631713,0.1025,0.0021629968722328,0.003202401,1.0803611520039783e-06,0.0021193129872111,0.0014778078,4.11528956232978e-07,4.596173660929579e-06,0.00015654415,2.3088187185928706e-08
1.000777784631713,0.1025,0.0015830775049987,0.0019964203,1.7085228589488406e-07,0.002885392385457,0.0016521513,1.5208834608912466e-06,4.249232448386368e-06,0.0006668344,4.390191228187811e-07
1.44375,0.0743064024390244,0.0021924948494038,0.0025853738,1.5435388465224852e-07,0.0021704550040448,0.0015340745,4.049800887729257e-07,4.754176630027238e-06,0.00080872327,6.463663045301806e-07
1.16875,0.0743064024390243,0.0024281098269506,0.003205143,6.037804203103485e-07,0.002035626296523,0.0011844039,7.245795745872897e-07,4.877101894420385e-06,0.0004316345,1.8212186465100856e-07
1.899250267340833,0.2229966846119207,0.0023071385340382,0.001399599,8.236279773224119e-07,0.0019562482037813,0.0032378733,1.6425629277855445e-06,4.5286309132310375e-06,0.0014562979,2.1076341095456907e-06
0.1020898364287272,0.3140258291809757,0.000265432881048,0.0019999966,3.00871130389969e-06,0.0047112556224274,0.0021626055,6.495617323892301e-06,3.8950686771103674e-07,-0.00085093826,7.247589675853928e-07
1.766482954545455,0.2934032012195123,0.0023045874222995,0.0011658296,1.29676938034524e-06,0.0019187560077348,0.0027646124,7.154730977358651e-07,4.438771754959894e-06,0.0009852424,9.619758089560755e-07
0.3405058858996321,0.2119987970531874,0.0023438634750546,0.0033350214,9.823941039705445e-07,0.0019326517809339,0.004162371,4.971648503139047e-06,3.175509563518563e-06,0.0006578192,4.285583764628451e-07
0.7710785630958338,0.1710968191298857,0.0036400885851975,0.002802752,7.011326266265063e-07,0.0012862811140417,0.0017031133,1.7374908583125158e-07,3.391971244244564e-06,-0.0003791824,1.4636314824690103e-07
1.046078563095834,0.2389031808701144,0.0019639861087441,0.0013343915,3.9638932813361015e-07,0.00251162782103,0.0025173724,3.299984018298494e-11,4.643249003225189e-06,-9.469688e-06,1.9917498912647966e-10
0.2,0.3400647632937836,0.0002545172485602,0.0027926192,6.441961357313752e-06,0.0051361824474675,0.002398789,7.4933232750267406e-06,8.270665331199546e-07,-0.00024605542,6.095096423721016e-08
1.421109702350723,0.2261157654379721,0.0025269828301128,0.0012601838,1.6047799053636991e-06,0.0019244357029968,0.0025983453,4.5415411756366483e-07,4.853202247525545e-06,0.00036873668,1.324111885269043e-07
0.2800464974185557,0.0898254481560574,0.0049562875719134,0.0043514,3.658891695205617e-07,0.0002726322628963,0.0017542243,2.195114965548499e-06,9.669057634641055e-07,0.00055549294,3.074991199453914e-07
0.098916018031319,0.0917166095542084,0.005352258020681,0.0045554265,6.349404118066286e-07,0.000223009150061,0.0025937557,5.6204393085781486e-06,4.159076186368721e-07,0.0015719905,2.469846855206833e-06
2.13125,0.0,0.0019465100012886,0.0018094406,1.878803360251424e-08,0.0017474783207134,-0.0014355481,1.0131656985471193e-05,3.4201214950144997e-06,-0.0027769282,7.730337044750473e-06
2.118919042110979,0.3422084711244843,0.0020452725892609,0.002229832,3.406221772497618e-08,0.001812398151674,0.0029240549,1.2357806395423095e-06,3.7261260744258993e-06,-0.0015105531,2.2930414593206444e-06
1.30625,0.41,0.0024135976133794,0.00059565157,3.304927827610959e-06,0.0019562841944343,0.0029403865,9.684574142214064e-07,4.725086563610683e-06,0.0011124983,1.2271615876554663e-06
0.89375,0.0,0.0029819865858949,0.0039935336,1.0232272640152667e-06,0.001674479718786,0.00078326464,7.942643220145763e-07,4.745256103518135e-06,-0.0010356829,1.0824906586122869e-06
1.597888256393107,0.2173787389261347,0.002141292663545,0.002640985,2.4969238359091657e-07,0.0021923773304444,0.0019976795,3.7907256094671435e-08,4.706953053440599e-06,0.00059293956,3.460175947516266e-07
0.20625,0.0,0.0052876894901962,0.003454648,3.3600412577346178e-06,0.0001856222504764,0.0005852878,1.5973255896729093e-07,8.261313378261458e-07,-2.6382506e-05,7.403099399971866e-10
1.829299675393195,0.0740070084929959,0.0022094654151049,0.003578268,1.8736204932630775e-06,0.0019649906877384,0.0016182959,1.2019727031571713e-07,4.358930991915498e-06,-0.0013173148,1.7468214607109642e-06
1.71875,0.41,0.0022374092020289,0.0008192882,2.0110671929036983e-06,0.0018860506163364,0.003109932,1.4978855086115015e-06,4.23730236824361e-06,0.00074193627,5.441997615663863e-07
1.16875,0.41,0.0024100049882688,0.00062628835,3.181645029951587e-06,0.0020320833249293,0.002933383,8.123410826082285e-07,4.843915945732532e-06,0.0009490177,8.914641411672125e-07
2.038220665644273,0.332420740103091,0.0021303447731819,0.0016482696,2.3239647865740022e-07,0.0019133575677934,0.0027873218,7.63813489583602e-07,4.0956541164236135e-06,0.00058778375,3.406917977961796e-07
0.34375,0.0,0.0055989015746361,0.0035349354,4.259956308985286e-06,0.0001901348188132,0.0006892979,2.49163796100626e-07,1.0053826178420192e-06,-0.00019406527,3.805256060829683e-08
0.417496017710808,0.2696595573092803,0.0017892659633519,0.0016817078,1.1568758625247455e-08,0.0025288746243762,0.001949817,3.3530779926994094e-07,3.0660138294765954e-06,0.0003421679,1.149900986407488e-07
0.2,0.0768784574045782,0.0059829961660496,0.005061887,8.484417187760586e-07,0.0002381342938321,0.005880922,3.1841053989414036e-05,8.423599874651149e-07,0.005094044,2.5940702034177796e-05
0.9295982307099278,0.1343158415898188,0.0021550029272794,0.00295832,6.453184498376836e-07,0.0024189069025688,0.0013397336,1.1646150156467266e-06,4.52712152514008e-06,0.00046054274,2.0795024286809936e-07
0.0739068801081115,0.1697064032433452,0.0005921978177051,0.0029965863,5.7810837967321445e-06,0.0003090939707314,0.0016587079,1.821457642365218e-06,1.6260141866420517e-07,-0.00095321983,9.089380624251516e-07
0.5238366813727013,0.2578302467013575,0.0016407592857022,0.002553545,8.33177648070891e-07,0.0027726745028312,0.0018928349,7.741177235256857e-07,3.3992237690842003e-06,-0.00045467168,2.098289537293425e-07
0.0545295155182587,0.25625,0.0003453325526401,0.0022621974,3.6743709768496605e-06,0.0004770155766796,0.0019443333,2.1530213448834057e-06,1.4781255806850237e-07,-0.000997074,9.94451240495066e-07
0.5229630068078351,0.1548816096928243,0.0032124311139996,0.003123723,7.869134725684956e-09,0.0015610629477117,0.0013230443,5.66528766207348e-08,3.147873674396869e-06,-0.00020638853,4.390550577037377e-08
1.452769549894695,0.1548122580621249,0.0023265259274082,0.0016276464,4.884326125275973e-07,0.0021320640544808,0.0031324327,1.000737425344314e-06,4.916982526438524e-06,0.0010038987,9.979644323069575e-07
1.369219062229598,0.0743064024390244,0.0021885754160437,0.0028752312,4.7149617445329656e-07,0.0022140143443757,0.0014443398,5.923989778450394e-07,4.821911869589454e-06,0.00023571402,5.3311164832596514e-08
1.30625,0.0,0.0022031808977132,0.004486941,5.21555929651664e-06,0.0021432876729263,0.00094366074,1.439104787597677e-06,4.721811586257592e-06,-0.002082236,4.355393371330458e-06
0.8504409521244898,0.3356935975609756,0.002340456584549,0.0016895756,4.236460397168541e-07,0.0022557749513911,0.0023202598,4.158296924553553e-09,4.183181912703254e-06,0.00040150434,1.5786410090578636e-07
0.8821881244591965,0.205,0.0036801133610438,0.0030333027,4.1836399972546614e-07,0.0011906896276271,0.0016587079,2.1904106314886194e-07,4.072470652235733e-06,-0.0001468733,2.2784624261068496e-08
1.720943423819132,0.1714577452753128,0.0022976780376418,0.0026434883,1.1958477042522542e-07,0.0020286538113684,0.0019352138,8.731034931221962e-09,4.668579726669762e-06,0.0001764819,2.9519817916546615e-08
1.157188124459196,0.205,0.0021931460466329,0.0023512468,2.499584005617905e-08,0.0023240184223071,0.00190112,1.7884312005044089e-07,4.858838790563122e-06,0.00043594092,1.8583176186637195e-07
1.094219062229598,0.0743064024390243,0.0025329162656348,0.0028189048,8.178945157164561e-08,0.0020183041893386,0.0013243258,4.816060049494762e-07,4.84645497137558e-06,0.00055668503,3.04525813397709e-07
1.03125,0.0,0.0027348091934253,0.0033915266,4.31277803928332e-07,0.0018215635354763,0.0008840561,8.789202078698649e-07,4.852482008618104e-06,0.0005244538,2.699855491933804e-07
1.304056576180868,0.1714577452753128,0.0024944336757274,0.0027321205,5.6495004713625515e-08,0.0020227446891494,0.0017434657,7.799677500408335e-08,4.961616431937705e-06,0.00043799728,1.875198872654214e-07
1.67579304192913,0.0743064024390243,0.0022085544104919,0.0038503632,2.695536084699072e-06,0.0020171833456591,0.0013912022,3.9185238047334245e-07,4.470439949367439e-06,-0.0010243133,1.0583959240087513e-06
0.2751941921308361,0.3346083473122598,0.0002712071170243,0.0014254674,1.3323168736780199e-06,0.0047284253911601,0.002485007,5.0329258639832494e-06,9.677202273162305e-07,-0.00065084547,4.2486043240478464e-07
1.209670467133757,0.1362100266964769,0.0023290943529638,0.0031621084,6.939123387858052e-07,0.0021378614098495,0.0013830066,5.698058251326878e-07,4.894486889165659e-06,0.0005498007,2.9692277453570963e-07
1.025335513626278,0.1700681449722324,0.0015638777058287,0.0016463622,6.803699215970285e-09,0.0028927879181523,0.002164483,5.304279512980495e-07,4.246906083083824e-06,0.00013078004,1.601063428702135e-08
0.7562500000000001,0.41,0.0012441563084439,0.0006242618,3.842692059698341e-07,0.0031690010045285,0.0027671456,1.6148773906571253e-07,3.615167399008007e-06,0.0007599965,5.721126806565563e-07
1.58125,0.0,0.0021478915610329,0.004682265,6.423049853771778e-06,0.0020314059162727,0.0010565817,9.502821832028291e-07,4.380172305594177e-06,-0.0024552867,6.04996103245799e-06
0.7567170593862014,0.2409196493502535,0.0030074195308545,0.001858376,1.3203011126720723e-06,0.0017726926244612,0.0023142695,2.933055583626364e-07,3.738476455322492e-06,-0.00052209944,2.7650550947015675e-07
0.6926714215682891,0.1272249611432207,0.0024585081811417,0.002516888,3.4082128274282733e-09,0.0021927241079463,0.0017132163,2.299277332982795e-07,3.763068430176523e-06,-0.00045976788,2.1486093834997431e-07
0.4139715849905988,0.3397932387114203,0.0003662406524542,0.0015166029,1.3233333774385375e-06,0.004120299767681,0.0024539232,2.776810780654944e-06,1.285749492839299e-06,-0.00042348355,1.8042895825765473e-07
0.9840787304190476,0.2717749043358119,0.0019018106973599,0.0013197288,3.3881934488069463e-07,0.0025877772499246,0.0026184916,9.433743491209024e-10,4.483500258910674e-06,-0.00016459078,2.8586110881195256e-08
0.06875,0.41,0.0001990298362735,0.0019058809,2.913340445990457e-06,0.001023030547874,0.0038455725,7.966742911296164e-06,1.8399525286853137e-07,0.00015322119,2.3420382968645623e-08
0.0,0.35875,0.000214043148265,0.0012009963,9.740766013358905e-07,0.0006005927745131,0.002352953,3.0707662097028663e-06,1.2513975721065877e-07,-0.00029922277,8.960916949129794e-08
0.928125,0.0627672614269799,0.0023675094728751,0.003221415,7.291546206871337e-07,0.0022035569731917,0.0010409951,1.3515500601662876e-06,4.716148892652976e-06,0.00037585944,1.377473420685914e-07
